prompt,ground_truth,generated_hint,bleu_1,bleu_2,bleu_3,bleu_4
"Q: This is a android app. On its WelcomeActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with facebook'. The text on this component is 'CONTINUE WITH FACEBOOK'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with spotify'. The text on this component is 'CONTINUE WITH SPOTIFY'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'first name'. The hint text of this component is 'First name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'last name'. The hint text of this component is 'Last name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'submit'. The text on this component is 'GET STARTED'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email address,Email,0.7879441171442,0.7879441171442,0.7879441171442,0.22507385850726
"Q: This is a android app. On its WelcomeActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'button signin with spotify'. The text on this component is 'CONTINUE WITH SPOTIFY'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'email'. The hint text of this component is 'Email address'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'submit'. The text on this component is 'Log In'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with facebook'. The text on this component is 'CONTINUE WITH FACEBOOK'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with spotify'. The text on this component is 'CONTINUE WITH SPOTIFY'. 
The purpose of this input component may be 'password'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.7879441171442,0.22507385850726
"Q: This is a android app. On its WelcomeActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'button signin with facebook'. The text on this component is 'CONTINUE WITH FACEBOOK'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'submit'. The text on this component is 'Log In'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with facebook'. The text on this component is 'CONTINUE WITH FACEBOOK'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'button signin with spotify'. The text on this component is 'CONTINUE WITH SPOTIFY'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email address,Email,0.7879441171442,0.7879441171442,0.730326532985632,0.22507385850726
"Q: This is a asvab app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The hint text of this component is 'Password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password again'. The hint text of this component is 'Confirm Password'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email Address,Email,0.7879441171442,0.7879441171442,0.518558927632837,0.22507385850726
"Q: This is a asvab app. On its UserAccountActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'password'. The hint text of this component is 'Password'. 
The purpose of this input component may be 'email'. What is the hint text of this input component?",Email Address,Email,0.7879441171442,0.7879441171442,0.518558927632837,0.518558927632837
"Q: This is a wlky app. On its ClosingsActivity page, it has an input component. The purpose of this input component may be 'closings search'. What is the hint text of this input component?",Enter City,Enter city,1.0,1.0,1.0,1.0
"Q: This is a mydol app. On its IdolSelectActivity3_ page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'action mode bar stub'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'view1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'view2'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'view3'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'view4'. 
The purpose of this input component may be 'registerNameEdit'. What is the hint text of this input component?",Please enter the name of your star.,Enter name of star,0.687865712705242,0.7879441171442,0.7879441171442,0.56523101198632
"Q: This is a mydol app. On its IdolSelectActivity3_ page, it has an input component. The text on this component is 'Starstar'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'progress'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRetry'. The text on this component is 'Search again in the list'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRegister'. The text on this component is 'Self-registration of stars'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyDes'. The text on this component is 'If you register stars by yourself, some functions may not be supported.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '#'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '100Percent'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '15&'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '24K'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2AM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2NE1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2PM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '4minute'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '5 Seconds Of Summer'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '9MUSES'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A.B.C-Z'. 
The purpose of this input component may be 'searchEdit'. What is the hint text of this input component?",Please search your star,Please search your star,1.0,1.0,1.0,1.0
"Q: This is a mydol app. On its IdolSelectActivity3_ page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'progress'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '#'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '100Percent'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '15&'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '24K'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2AM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2NE1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2PM'. 
The purpose of this input component may be 'searchEdit'. What is the hint text of this input component?",Please search your star,Please search star,0.7165313105737890,0.7165313105737890,0.7165313105737890,0.59433508795969
"Q: This is a mydol app. On its IdolSelectActivity3_ page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'progress'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRetry'. The text on this component is 'Search again in the list'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRegister'. The text on this component is 'Self-registration of stars'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyDes'. The text on this component is 'If you register stars by yourself, some functions may not be supported.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerComplete'. The text on this component is 'Register my star'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchEdit'. The text on this component is 'Starstar'. The hint text of this component is 'Please search your star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerTitle'. The text on this component is 'Laura Lee, please register 
your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerDes'. The text on this component is 'Please enter your star's name and gender.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerNameTitle'. The text on this component is 'Enter star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchEdit'. The hint text of this component is 'Please search your star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '#'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '100Percent'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '15&'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '24K'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2AM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2NE1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2PM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '4minute'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '5 Seconds Of Summer'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '9MUSES'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A.B.C-Z'. 
The purpose of this input component may be 'registerNameEdit'. What is the hint text of this input component?",Please enter the name of your star.,Please enter your star,0.7165313105737890,0.7165313105737890,0.7165313105737890,0.7165313105737890
"Q: This is a mydol app. On its IdolSelectActivity3_ page, it has an input component. The text on this component is 'Starstar'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'progress'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRetry'. The text on this component is 'Search again in the list'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyRegister'. The text on this component is 'Self-registration of stars'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'emptyDes'. The text on this component is 'If you register stars by yourself, some functions may not be supported.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerComplete'. The text on this component is 'Register my star'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerTitle'. The text on this component is 'Laura Lee, please register 
your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerDes'. The text on this component is 'Please enter your star's name and gender.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerNameTitle'. The text on this component is 'Enter star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'registerNameEdit'. The hint text of this component is 'Please enter the name of your star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerTitle'. The text on this component is 'Laura Lee! Please select your favorite star.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'headerDes'. The text on this component is 'If your favorite star is not on the list, Please touch here!'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'searchTitle'. The text on this component is 'Search star's name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '#'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '100Percent'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '15&'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '24K'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2AM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2NE1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '2PM'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '4minute'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '5 Seconds Of Summer'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is '9MUSES'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'name'. The text on this component is 'A.B.C-Z'. 
The purpose of this input component may be 'searchEdit'. What is the hint text of this input component?",Please search your star,Please enter the name of your star,0.42857142857142900,0.42857142857142900,0.42857142857142900,0.42857142857142900
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.northerncalifornia.buyatoyota.com/en/offers/?utm_source=FB&utm_medium=SOC&utm_content=BASKETBALLRAV4&utm_keyword=A25_54&utm_campaign=VIDENHANCE&tmsSiteAttribute=FB_SOC'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.northerncalifornia.buyatoyota.com/en/inventory/'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'www.mcsdga.net'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://accounts.google.com/ServiceLogin?service=googleplay&passive=0&authuser=0&continue=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.nbadigital.gametimelite%26rdid%3Dcom.nbadigital.gametimelite'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://play.google.com/store/apps/details?id=com.artelplus.howtodrawpro&referrer=utm_source%3Dcom.artelplus.howtodraw'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a client app. On its RealStatusConfirmActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'fb widget main textview'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'fb widget main textview'. The text on this component is '+1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phone field description'. The text on this component is 'If you made a mistake in the phone number, correct it and request a code again.'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget select line'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget hint textview'. The text on this component is '0/4'. 
The purpose of this input component may be 'fb widget main textview'. What is the hint text of this input component?",Please enter the code.,Enter code,0.92507385850726,0.72507385850726,0.72507385850726,0.72507385850726
"Q: This is a client app. On its RealStatusConfirmActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'phone field description'. The text on this component is 'An SMS containing a link to the app was sent to you. Follow the link or enter to this field the last 4 symbols from the link. +14152739840'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget select line'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget hint textview'. The text on this component is '0/4'. 
The purpose of this input component may be 'fb widget main textview'. What is the hint text of this input component?",Please enter the code.,Enter code,0.92507385850726,0.72507385850726,0.72507385850726,0.72507385850726
"Q: This is a client app. On its LoginActivity page, it has an input component. The text on this component is 'appcrawler3116'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget main textview'. The text on this component is 'appcrawler2@gmail.com'. The hint text of this component is 'E-mail address or username'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget select line'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget select line'. 
The purpose of this input component may be 'fb widget main textview'. What is the hint text of this input component?",Password,Password,1.0,1.0,0.72507385850726,0.42857142857142900
"Q: This is a client app. On its RealStatusConfirmActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'fb widget main textview'. The text on this component is '(415) 273-9840'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'fb widget main textview'. The text on this component is '+1'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phone field description'. The text on this component is 'An SMS containing a link to the app was sent to you. Follow the link or enter to this field the last 4 symbols from the link. +14152739840'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget select line'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'fb widget hint textview'. The text on this component is '0/4'. 
The purpose of this input component may be 'fb widget main textview'. What is the hint text of this input component?",Please enter the code.,Enter code,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a katvwx app. On its MasterActivity page, it has an input component. The purpose of this input component may be 'location nickname edit field'. What is the hint text of this input component?",Enter a nickname for this location,Enter a nickname for this location,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://m.facebook.com/VXiCorp'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'clear'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'http://rmc.bfmtv.com/evenement/vous-voulez-que-ca-bouge/?referer=app'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'newtab'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'bookmarks'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a b app. On its RegRegisterOrLoginActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'editName'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'editEmail'. The text on this component is 'appcrawler3@gmail.com'. The hint text of this component is 'Your email address'. 
The purpose of this input component may be 'editPassword'. What is the hint text of this input component?",Choose a password,Enter Password,0.8507385850726,0.8507385850726,0.52507385850726,0.52507385850726
"Q: This is a b app. On its RegRegisterOrLoginActivity page, it has an input component. The text on this component is 'appcrawler3@gmail.com'. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'editName'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'editPassword'. The hint text of this component is 'Choose a password'. 
The purpose of this input component may be 'editEmail'. What is the hint text of this input component?",Your email address,Enter your email,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a mlbscores app. On its PlayersActivity page, it has an input component. The purpose of this input component may be 'search src text'. What is the hint text of this input component?",search by last name,Search last name,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a kctvdroid app. On its WarmWelcomeActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'top divider'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'mid divider'. 
There is a component on the same vertical line as this input component. 
The purpose of this input component may be 'search view'. What is the hint text of this input component?",Enter City or Zip Code,Enter City or Zip Code,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'www.nicebus.com/Mobile/Trip-Planner.aspx'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a browser app. On its BrowserActivity page, it has an input component. The text on this component is 'https://www.fema.gov/disaster-reporter-data'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'newtab'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'bookmarks'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'tab switcher'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'more'. 
The purpose of this input component may be 'url'. What is the hint text of this input component?",Search or type URL,Search or type URL,1.0,1.0,1.0,1.0
"Q: This is a android app. On its SignInActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'navigationBarBackground'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'statusBarBackground'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'colored triangles'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'email edittext'. The hint text of this component is 'email@example.com'. 
The purpose of this input component may be 'password edittext'. What is the hint text of this input component?",password,Enter password,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a android app. On its SignInActivity page, it has an input component. Below is the relevant prompt information of the input component:
There is a component on the same vertical line as this input component. The purpose of this component may be 'navigationBarBackground'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'statusBarBackground'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'colored triangles'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password edittext'. The hint text of this component is 'password'. 
The purpose of this input component may be 'email edittext'. What is the hint text of this input component?",Email,Enter Email,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a android app. On its SignUpActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'password edittext'. The text on this component is 'Crowd3116'. The hint text of this component is 'password'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'password asterisk'. The text on this component is '*'. 
The purpose of this input component may be 'password edittext spacing'. What is the hint text of this input component?",password,enter password,0.92507385850726,0.92507385850726,0.72507385850726,0.72507385850726
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'Crowd3116'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'password edittext spacing'. The hint text of this component is 'password'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'password asterisk'. The text on this component is '*'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'continue button'. The text on this component is 'Continue'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'email edittext'. The text on this component is 'appcrawler5@gmail.com'. The hint text of this component is 'email@example.com'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'first name edittext'. The text on this component is 'Sam'. The hint text of this component is 'First Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'last name edittext'. The text on this component is 'Brown'. The hint text of this component is 'Last Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phone edittext'. The text on this component is '(415) 579-1543'. The hint text of this component is 'Phone'. 
The purpose of this input component may be 'password edittext'. What is the hint text of this input component?",password,password,1.0,1.0,1.0,1.0
"Q: This is a android app. On its SignUpActivity page, it has an input component. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'email edittext'. The text on this component is 'appcrawler5@gmail.com'. The hint text of this component is 'email@example.com'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'email asterisk'. The text on this component is '*'. 
The purpose of this input component may be 'email editext spacing'. What is the hint text of this input component?",Email,Email,1.0,1.0,1.0,1.0
"Q: This is a android app. On its SignUpActivity page, it has an input component. The text on this component is 'appcrawler5@gmail.com'. Below is the relevant prompt information of the input component:
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'email editext spacing'. The hint text of this component is 'email@example.com'. 
Thers is a component on the same horizontal line as this input component. The purpose of this component may be 'email asterisk'. The text on this component is '*'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'continue button'. The text on this component is 'Continue'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'password edittext'. The text on this component is 'Crowd3116'. The hint text of this component is 'password'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'first name edittext'. The text on this component is 'Sam'. The hint text of this component is 'First Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'last name edittext'. The text on this component is 'Brown'. The hint text of this component is 'Last Name'. 
There is a component on the same vertical line as this input component. The purpose of this component may be 'phone edittext'. The text on this component is '(415) 579-1543'. The hint text of this component is 'Phone'. 
The purpose of this input component may be 'email edittext'. What is the hint text of this input component?",Email,Email,1.0,1.0,1.0,1.0
